p	(av_abs_m)	susceptibility	binder cumulant
0.277407	0.0438075	1.74748	0.00444204
0.317407	0.0409608	1.53775	-0.0122785
0.237407	0.048464	2.12218	0.0182257
0.0388889	0.138062	15.9509	0.104455
0.0788889	0.0962421	8.17224	0.0275728
0.158889	0.0627233	3.52244	0.0160982
0.118889	0.0735304	4.93051	0.0167422
0.198889	0.0539723	2.66478	0.0199524
0.278889	0.0439569	1.73211	-0.0214732
0.238889	0.0482779	2.11711	0.00206167
0.318889	0.0404681	1.47098	0.0208532
0.0403704	0.136195	15.9326	0.0943857
0.0803704	0.0921346	7.40149	0.0716573
0.16037	0.0609177	3.37505	0.00520302
0.12037	0.0732244	4.72712	0.0492967
0.20037	0.0538744	2.65439	-0.00341196
0.28037	0.0442058	1.74368	0.0290149
0.32037	0.0411333	1.49475	0.0443382
0.24037	0.0486512	2.11234	0.000622543
0.0418519	0.135406	15.8927	0.0751766
0.0818519	0.0916769	7.63058	0.0287415
0.161852	0.061105	3.30998	-0.012227
0.121852	0.0728935	4.71291	0.0465246
0.201852	0.0528617	2.5984	-0.0231721
0.281852	0.0441673	1.76197	-0.0153609
0.321852	0.0406158	1.51375	-0.00823213
0.241852	0.0481769	2.13326	-0.0137458
0.0433333	0.129684	14.4528	0.0725254
0.0833333	0.0915508	7.22344	0.0551773
0.163333	0.0604875	3.28673	0.0245701
0.123333	0.07205	4.85512	-0.0304533
0.203333	0.0532802	2.60227	-0.0130412
0.283333	0.0434462	1.69055	0.0189077
0.243333	0.0475156	2.05687	-0.0233043
0.323333	0.0406215	1.51776	-0.0251918
0.0448148	0.129992	14.8689	0.0569456
0.0848148	0.0901092	7.2872	0.042435
0.124815	0.0719129	4.72614	-0.00419602
0.164815	0.0600021	3.27554	-0.000810997
0.204815	0.0524948	2.60937	-0.0372217
0.284815	0.0435804	1.75781	0.0150323
0.244815	0.0470035	2.07003	-0.0363454
0.324815	0.0397748	1.47734	-0.0318185
0.0462963	0.126128	13.7202	0.0646683
0.0862963	0.0899446	7.23548	0.0417727
0.126296	0.0717269	4.52403	0.0358368
0.166296	0.0605648	3.2688	0.0315576
0.206296	0.0530912	2.52878	0.0121268
0.286296	0.0436904	1.74891	0.00639761
0.246296	0.0471938	2.08086	-0.0213952
0.326296	0.0402042	1.51016	-0.0304346
0.0477778	0.123796	13.4864	0.0756236
0.0877778	0.0888281	6.82851	0.0469913
0.167778	0.059794	3.28699	0.00528416
0.127778	0.0716652	4.45706	0.0558983
0.207778	0.0529717	2.47128	0.0392895
0.287778	0.0430379	1.68541	0.0121475
0.247778	0.0468723	1.93448	0.016009
0.327778	0.0403177	1.42274	0.0722562
0.0492593	0.125139	13.238	0.0920845
0.0892593	0.0860671	6.63601	0.0246557
0.169259	0.060549	3.33989	0.0231282
0.129259	0.0702098	4.41261	0.0337102
0.209259	0.0527054	2.48171	0.00903729
0.289259	0.0427156	1.64074	-0.0254519
0.249259	0.0471265	2.03768	0.011311
0.329259	0.0406821	1.48084	0.0195961
0.0507407	0.122964	13.3482	0.068452
0.0907407	0.0869446	6.74961	0.0266916
0.170741	0.0601498	3.30947	0.016415
0.130741	0.0688602	4.29266	0.0220189
0.210741	0.0527212	2.55052	-0.0086593
0.290741	0.04294	1.67421	0.0241975
0.330741	0.0397762	1.4826	-0.0124332
0.250741	0.0468337	1.93779	0.0307571
0.0522222	0.120812	12.1267	0.0989882
0.0922222	0.0867171	6.77289	0.0225689
0.172222	0.0582415	3.12499	0.0183322
0.132222	0.0706667	4.53606	0.0135026
0.212222	0.0522521	2.45376	0.0287932
0.292222	0.042409	1.69425	-0.0270451
0.332222	0.0398817	1.42467	0.00531367
0.252222	0.0471725	2.01952	0.0231282
0.0537037	0.116925	11.8951	0.0504749
0.0937037	0.0845033	6.50637	0.0140084
0.173704	0.0584562	3.21809	-0.0103595
0.133704	0.0686596	4.22703	0.00115384
0.213704	0.052179	2.43835	0.010152
0.293704	0.0425917	1.62097	0.0184724
0.333704	0.0396417	1.39902	0.0338676
0.253704	0.0459346	1.95661	-0.00347638
0.0551852	0.117708	11.9282	0.0755978
0.175185	0.0577829	3.03557	-0.0114778
0.135185	0.0679698	4.18662	0.017739
0.215185	0.0507769	2.3598	9.00494e-05
0.295185	0.0427467	1.62932	0.00545219
0.335185	0.0393898	1.461	-0.0344641
0.255185	0.0468308	1.9838	0.0166895
0.0566667	0.114415	11.4343	0.0618994
0.176667	0.0591013	3.11881	0.0221907
0.136667	0.068265	4.20316	0.0073926
0.296667	0.0430623	1.71765	0.00195376
0.256667	0.0462954	1.94812	0.00716953
0.336667	0.039164	1.4184	-0.00452971
0.0581481	0.111239	10.7735	0.0720417
0.178148	0.0577152	3.01647	0.00797656
0.138148	0.0670665	3.96746	0.0533994
0.298148	0.0420117	1.62605	-0.0121349
0.258148	0.0463873	1.91689	0.00794594
0.338148	0.038794	1.39214	-0.0288421
0.13963	0.0658652	3.88825	0.0252477
0.17963	0.0572835	2.92181	0.0441753
0.25963	0.046205	1.98128	-0.0169807
0.29963	0.0416221	1.59396	-0.00881555
0.33963	0.0389762	1.40609	0.0131035
0.141111	0.0670354	4.00172	0.0423836
0.181111	0.0567396	2.97515	0.0192895
0.261111	0.0466087	1.97837	-0.00369457
0.301111	0.0419312	1.57042	0.0388499
0.142593	0.0663252	3.89384	0.0440292
0.182593	0.0562492	2.86383	0.00946762
0.262593	0.0460185	1.92858	0.020281
0.302593	0.0421829	1.66533	-0.0123943
0.144074	0.0662235	3.9819	0.0120837
0.184074	0.0564121	2.83756	0.0404692
0.264074	0.0460933	1.89561	0.0414804
0.304074	0.0418692	1.55037	0.0378319
0.145556	0.0661075	3.90623	0.030778
0.265556	0.0462415	1.91802	0.0211828
0.305556	0.0422077	1.60582	0.0251215
0.147037	0.0645671	3.77432	0.042698
0.267037	0.0457346	1.86401	0.0212446
0.307037	0.0413217	1.55662	0.00413787
0.148519	0.0645925	3.7985	0.0216932
0.268519	0.0453	1.86604	0.0234809
0.308519	0.0417635	1.5887	0.0248581
0.0951852	0.0840796	6.2947	0.0400879
0.0596296	0.1108	10.508	0.0690586
0.216667	0.0507629	2.36669	0.01478
0.185556	0.0559725	2.81043	0.0189324
0.341111	0.0388767	1.3671	-0.0178696
0.0966667	0.0849356	6.41158	0.0475182
0.0611111	0.108312	10.1139	0.0654069
0.218148	0.0510235	2.34773	0.00758127
0.187037	0.055415	2.76945	-0.0121527
0.342593	0.0381656	1.40176	-0.0518979
0.0981481	0.0835142	6.34318	0.00949045
0.0625926	0.107672	10.3638	0.048525
0.21963	0.0516971	2.36631	0.0420501
0.188519	0.0554923	2.8057	0.0136947
0.344074	0.0389562	1.38794	0.0135097
0.0996296	0.0818296	6.1508	-0.00860439
0.0640741	0.106918	10.1109	0.0481645
0.221111	0.0503625	2.34204	-0.0036226
0.345556	0.038796	1.36083	0.0209698
0.101111	0.0814338	5.84924	0.0495016
0.0655556	0.104861	9.87671	0.0366318
0.222593	0.0498875	2.19508	0.0310594
0.347037	0.0394042	1.36127	0.0431958
0.102593	0.0801308	5.66733	0.040253
0.067037	0.10232	9.57945	0.0138073
0.224074	0.0506002	2.23901	0.0409247
0.348519	0.0388715	1.35612	0.0244451
0.104074	0.0802194	5.65284	0.0344853
0.0685185	0.104149	9.14515	0.0567178
0.225556	0.0503104	2.27923	0.0152749
0.105556	0.0810019	5.70586	0.0637525
0.227037	0.0497008	2.25527	0.0229495
0.107037	0.0798279	5.72158	0.0171244
0.228519	0.0496423	2.2565	0.00919079
0.108519	0.0775848	5.40484	0.0160075
