p	(av_abs_m)	susceptibility	binder cumulant
0.278889	0.0879483	1.7378	0.0267662
0.158889	0.124056	3.36587	0.0594895
0.318889	0.0813308	1.44764	0.0265037
0.0403704	0.282617	12.7602	0.302812
0.24037	0.09812	2.18173	0.0337752
0.12037	0.146439	4.72136	0.0746884
0.0803704	0.187968	7.01786	0.15198
0.20037	0.107242	2.67025	0.0165283
0.28037	0.0883908	1.79636	0.00661442
0.16037	0.123855	3.41678	0.0631369
0.32037	0.0820083	1.51193	0.0383342
0.0418519	0.269792	12.4856	0.274542
0.241852	0.0964683	2.11218	0.0218911
0.121852	0.145747	4.49333	0.0915508
0.0818519	0.187745	7.22939	0.144141
0.201852	0.107637	2.63264	0.0146975
0.281852	0.08792	1.75309	0.0452618
0.161852	0.121731	3.30556	0.0410341
0.321852	0.0813108	1.4659	0.00923068
0.0433333	0.266214	11.8126	0.284721
0.243333	0.0953683	2.02923	0.00878962
0.123333	0.145262	4.50622	0.0878634
0.0833333	0.18765	6.90012	0.158945
0.203333	0.106357	2.52032	0.0322407
0.283333	0.0889942	1.73286	0.0301832
0.163333	0.123226	3.32492	0.0604318
0.323333	0.0805017	1.48088	0.0185823
0.0448148	0.263913	11.9233	0.268193
0.124815	0.14288	4.32633	0.0915277
0.244815	0.0945642	1.96012	0.0517662
0.0848148	0.184618	6.85405	0.141741
0.284815	0.0882267	1.73691	0.04599
0.204815	0.107753	2.52098	0.0436504
0.164815	0.120517	3.18851	0.0609881
0.324815	0.0809408	1.47746	0.0302877
0.0462963	0.25897	11.4993	0.262553
0.126296	0.141842	4.42661	0.0663172
0.246296	0.0954142	2.03069	0.0178105
0.0862963	0.183123	6.60232	0.154003
0.286296	0.0868375	1.68209	0.0266953
0.206296	0.106377	2.61683	0.0329696
0.166296	0.120729	3.26415	0.0256584
0.326296	0.080795	1.44782	0.0298343
0.0477778	0.255655	11.3151	0.266333
0.127778	0.142326	4.51552	0.0651695
0.247778	0.095065	2.02939	0.0223546
0.0877778	0.181637	6.63139	0.13935
0.207778	0.106381	2.5347	0.037932
0.287778	0.0867942	1.69759	0.0190957
0.167778	0.119428	3.24314	0.0278642
0.327778	0.08003	1.44919	0.0251569
0.0492593	0.249845	11.1229	0.25629
0.129259	0.142153	4.42704	0.0665709
0.249259	0.0940483	1.99983	0.0282727
0.0892593	0.177519	6.45201	0.146189
0.289259	0.0858242	1.67067	0.0167761
0.209259	0.104231	2.43245	0.0215591
0.169259	0.120436	3.13542	0.0753881
0.329259	0.0794383	1.46126	0.00377931
0.0507407	0.240793	10.5932	0.226709
0.130741	0.139802	4.24623	0.0734045
0.250741	0.0940667	1.94326	0.0443381
0.0907407	0.176858	6.25332	0.14244
0.290741	0.0864167	1.70679	0.0286203
0.210741	0.10516	2.52511	0.0234718
0.170741	0.119789	3.14	0.0504883
0.330741	0.0786533	1.43436	-0.0139433
0.0522222	0.241206	10.3342	0.246312
0.132222	0.137921	4.11297	0.0727379
0.252222	0.0936958	2.00945	0.0105321
0.0922222	0.175952	6.36815	0.127761
0.212222	0.103554	2.40605	0.0261362
0.292222	0.0847817	1.60265	0.0290923
0.172222	0.119265	3.06986	0.0665225
0.332222	0.0788125	1.41273	0.0263429
0.0537037	0.241352	10.179	0.250937
0.133704	0.135108	3.97449	0.0609928
0.253704	0.0937425	1.92294	0.0633935
0.0937037	0.176986	6.33736	0.139798
0.293704	0.0851692	1.66417	0.0212259
0.213704	0.103641	2.36497	0.0457862
0.173704	0.118721	3.06581	0.0573266
0.333704	0.0800633	1.43023	0.0433588
0.0551852	0.235946	9.97964	0.23829
0.135185	0.138192	4.10175	0.0683695
0.255185	0.0939783	2.0052	0.0195304
0.0951852	0.169845	5.98952	0.105068
0.295185	0.0850892	1.66048	0.0146464
0.175185	0.117523	3.04252	0.0579469
0.215185	0.105129	2.41337	0.0709388
0.0566667	0.234501	10.0723	0.228972
0.335185	0.0794967	1.4549	-0.00334852
0.136667	0.137572	4.05557	0.0532281
0.256667	0.0929175	1.9587	0.0266304
0.0966667	0.169312	5.91646	0.12053
0.296667	0.0848467	1.63048	0.0213884
0.176667	0.114921	2.8922	0.0623561
0.216667	0.103848	2.40171	0.0316824
0.0581481	0.227718	9.85038	0.206488
0.336667	0.0797242	1.37858	0.0401956
0.138148	0.134582	3.8881	0.0765826
0.258148	0.0918108	1.88184	0.0291403
0.0981481	0.166418	5.95195	0.108976
0.298148	0.084325	1.58532	0.00985339
0.178148	0.115053	2.90837	0.0323143
0.218148	0.103817	2.40147	0.0555771
0.0596296	0.224796	9.39882	0.207514
0.338148	0.0781167	1.40634	-0.0353766
0.13963	0.13581	3.88731	0.0876671
0.25963	0.0923292	1.98466	-0.00274194
0.0996296	0.166497	5.76548	0.11333
0.29963	0.084225	1.56453	0.03561
0.17963	0.116072	2.89768	0.0687794
0.21963	0.103383	2.41905	0.0302696
0.0611111	0.223182	9.3753	0.205934
0.33963	0.0777942	1.36805	0.0157385
0.141111	0.133682	3.95664	0.0555104
0.261111	0.0920708	1.9022	0.0427139
0.101111	0.164649	5.56163	0.119963
0.301111	0.0849025	1.55291	0.0698194
0.181111	0.113767	2.93151	0.0558236
0.221111	0.101954	2.29273	0.0284578
0.0625926	0.221347	9.30977	0.198143
0.341111	0.0794875	1.41736	0.0265678
0.142593	0.133787	3.9438	0.064763
0.262593	0.0919792	1.83191	0.0514432
0.102593	0.164719	5.54988	0.120362
0.302593	0.0843233	1.60188	0.0311871
0.182593	0.115613	2.92956	0.0626015
0.0640741	0.21907	9.02232	0.198861
0.222593	0.0995233	2.17104	0.0453141
0.342593	0.0782392	1.37629	0.00543379
0.144074	0.134178	3.86072	0.0663354
0.264074	0.0917275	1.85999	0.0308963
0.104074	0.160534	5.42305	0.109587
0.304074	0.0826158	1.56835	0.0172646
0.184074	0.112749	2.7448	0.0517162
0.0655556	0.212849	8.48354	0.193636
0.224074	0.101027	2.28342	0.0198556
0.344074	0.0769283	1.35746	-0.00837094
0.145556	0.131739	3.78805	0.058578
0.265556	0.0920892	1.90759	0.0431367
0.305556	0.0826917	1.52399	0.0401165
0.105556	0.158709	5.35375	0.0924179
0.067037	0.209752	8.44383	0.183627
0.185556	0.114847	2.86091	0.0569965
0.225556	0.100672	2.26467	0.0396784
0.345556	0.0782425	1.39085	0.0130601
0.147037	0.130595	3.81987	0.0705098
0.307037	0.0831992	1.57255	0.0336284
0.267037	0.0909233	1.89719	0.0233215
0.0685185	0.210117	8.37335	0.19775
0.187037	0.110232	2.8044	0.0262228
0.107037	0.155251	5.22033	0.0772438
0.227037	0.0992125	2.17415	0.0545761
0.148519	0.127748	3.54722	0.0626282
0.347037	0.0783575	1.40523	0.00958531
0.308519	0.0823483	1.55439	0.000836091
0.268519	0.0916275	1.86842	0.0339345
0.108519	0.156918	5.07764	0.113072
0.188519	0.112457	2.80232	0.0460789
0.228519	0.101157	2.33797	-0.0108176
0.348519	0.0769242	1.33612	0.0126879
